time;vname;pose;bp0;bp1;bp2;bp3;bp4;bp5;bp6;bp7;bp8;bp9;bp10;bp11;bp12;bp13;bp14;bp15;bp16
0.2;videos/cuts_train/fall03.mp4;walk;(196.27, 60.64);(197.77, 57.95);(194.18, 58.55);(204.36, 57.95);(192.98, 60.34);(214.25, 73.22);(191.48, 75.31);(222.63, 91.48);(186.09, 91.78);(223.53, 110.65);(187.89, 91.18);(210.95, 110.65);(196.87, 110.65);(209.45, 136.99);(201.97, 138.79);(208.86, 164.84);(207.36, 159.15)
0.23;videos/cuts_train/fall03.mp4;walk;(196.39, 59.71);(198.18, 56.71);(194.29, 57.91);(204.77, 57.01);(192.79, 59.71);(214.06, 73.18);(191.3, 75.28);(223.04, 91.74);(188.0, 92.04);(223.34, 111.2);(187.4, 91.74);(210.46, 110.9);(196.69, 111.2);(209.56, 137.55);(201.78, 139.04);(208.67, 165.99);(207.47, 159.1)
0.27;videos/cuts_train/fall03.mp4;walk;(196.64, 59.3);(198.73, 56.6);(194.85, 57.2);(204.99, 56.9);(193.35, 59.0);(214.24, 73.07);(191.27, 75.16);(223.49, 91.63);(186.49, 92.23);(222.9, 110.78);(194.25, 98.51);(210.36, 110.78);(196.34, 111.68);(209.17, 138.02);(201.71, 139.52);(208.27, 165.86);(207.38, 158.68)
0.3;videos/cuts_train/fall03.mp4;walk;(196.91, 58.26);(199.01, 55.87);(195.12, 56.47);(205.6, 56.17);(193.62, 58.26);(214.58, 72.65);(191.52, 74.15);(222.67, 91.24);(186.73, 90.94);(222.67, 111.62);(191.52, 101.73);(210.09, 111.62);(196.02, 111.62);(209.19, 137.99);(201.11, 139.49);(208.89, 167.37);(207.4, 158.08)
0.33;videos/cuts_train/fall03.mp4;walk;(197.32, 57.7);(199.41, 55.0);(195.52, 55.9);(206.29, 55.9);(193.73, 57.1);(214.96, 72.69);(191.94, 72.99);(223.03, 91.89);(187.45, 89.49);(222.73, 111.99);(189.25, 102.39);(210.17, 111.69);(195.82, 111.69);(209.58, 139.28);(200.91, 139.88);(208.68, 168.07);(208.08, 158.18)
0.37;videos/cuts_train/fall03.mp4;walk;(197.88, 57.31);(200.27, 54.91);(195.78, 55.21);(206.54, 55.21);(194.29, 57.01);(215.2, 72.29);(191.6, 73.19);(222.37, 92.37);(188.31, 89.37);(223.27, 112.44);(191.0, 105.55);(210.12, 112.74);(194.89, 112.74);(209.53, 139.71);(199.07, 140.01);(208.03, 168.18);(207.44, 157.39)
0.4;videos/cuts_train/fall03.mp4;walk;(198.43, 57.1);(200.81, 54.7);(196.63, 54.7);(207.38, 54.7);(194.54, 55.6);(215.74, 72.06);(191.26, 72.66);(223.2, 91.82);(187.98, 90.62);(223.2, 112.48);(187.98, 108.29);(210.07, 112.78);(194.84, 113.08);(209.47, 140.92);(198.43, 140.32);(207.98, 167.56);(206.78, 157.68)
0.43;videos/cuts_train/fall03.mp4;walk;(198.61, 56.75);(201.59, 54.35);(196.82, 54.35);(207.55, 54.65);(195.03, 55.25);(215.6, 71.73);(191.15, 72.63);(224.25, 91.2);(188.47, 91.2);(223.65, 111.57);(186.98, 107.97);(210.53, 112.17);(194.43, 112.47);(209.64, 140.62);(196.22, 140.62);(207.85, 167.28);(206.66, 157.1)
0.47;videos/cuts_train/fall03.mp4;walk;(199.49, 56.34);(201.88, 53.94);(197.7, 53.94);(207.85, 54.24);(195.61, 54.84);(215.92, 71.31);(191.43, 73.1);(224.58, 90.17);(187.55, 90.77);(223.38, 110.83);(185.16, 107.84);(210.84, 112.33);(195.31, 112.33);(210.24, 140.17);(194.72, 140.17);(207.85, 168.32);(205.17, 156.64)
0.5;videos/cuts_train/fall03.mp4;walk;(199.92, 55.57);(202.31, 53.17);(197.83, 53.17);(207.99, 53.77);(195.74, 54.07);(215.75, 71.13);(191.26, 72.93);(224.42, 90.6);(187.37, 91.19);(224.12, 111.55);(183.79, 108.26);(210.68, 112.45);(194.84, 112.45);(209.78, 141.49);(193.65, 139.7);(207.99, 168.44);(203.81, 157.06)
0.53;videos/cuts_train/fall03.mp4;walk;(200.48, 55.02);(202.88, 52.32);(198.38, 52.32);(208.28, 53.52);(195.68, 53.52);(216.37, 71.19);(191.49, 72.68);(224.76, 90.65);(187.29, 92.14);(224.16, 111.61);(182.19, 108.91);(210.97, 112.2);(194.79, 112.2);(209.77, 141.25);(192.69, 140.05);(207.98, 168.49);(202.58, 156.52)
0.57;videos/cuts_train/fall03.mp4;walk;(200.44, 54.29);(203.14, 51.9);(198.64, 51.6);(208.23, 53.1);(195.95, 53.1);(216.61, 71.08);(191.46, 72.27);(224.69, 90.25);(186.97, 91.75);(224.39, 110.93);(181.88, 108.83);(211.22, 111.83);(194.15, 111.83);(210.02, 141.19);(192.66, 140.59);(208.23, 168.46);(201.04, 158.57)
0.6;videos/cuts_train/fall03.mp4;walk;(200.75, 53.81);(203.14, 51.11);(198.36, 51.11);(208.22, 52.31);(196.27, 52.61);(216.58, 70.6);(191.19, 71.8);(224.94, 89.78);(187.31, 90.98);(224.64, 110.77);(181.34, 107.47);(210.9, 111.67);(194.48, 111.37);(210.01, 140.75);(192.09, 140.15);(208.22, 168.03);(200.15, 160.53)
0.63;videos/cuts_train/fall03.mp4;walk;(200.44, 52.82);(203.13, 50.73);(198.04, 50.73);(208.22, 52.22);(195.95, 52.52);(217.2, 70.2);(190.86, 71.4);(224.99, 89.68);(186.96, 90.28);(224.99, 109.76);(180.98, 107.36);(210.92, 112.15);(194.15, 112.15);(210.32, 141.22);(192.05, 140.02);(208.22, 168.79);(198.64, 161.9)
0.67;videos/cuts_train/fall03.mp4;walk;(200.18, 52.54);(202.87, 50.14);(198.08, 50.14);(208.56, 51.94);(195.39, 52.24);(216.95, 69.92);(190.3, 71.12);(225.33, 88.79);(186.7, 89.99);(225.03, 109.17);(180.42, 107.37);(211.26, 112.16);(193.89, 112.46);(210.36, 141.52);(191.79, 141.22);(208.26, 169.09);(198.08, 163.99)
0.7;videos/cuts_train/fall03.mp4;walk;(199.71, 52.34);(202.69, 49.94);(197.62, 49.94);(208.37, 51.74);(195.23, 52.04);(217.03, 69.74);(190.45, 70.04);(225.39, 88.93);(186.57, 89.53);(225.39, 108.72);(180.0, 106.93);(211.36, 111.72);(194.03, 112.02);(210.16, 141.71);(192.24, 140.21);(208.37, 169.3);(197.02, 166.01)
0.73;videos/cuts_train/fall03.mp4;walk;(199.55, 52.3);(202.24, 49.9);(197.46, 49.9);(208.22, 51.4);(194.77, 51.7);(216.89, 69.4);(190.28, 70.0);(225.27, 88.59);(186.99, 88.89);(225.86, 107.49);(179.82, 106.89);(211.21, 111.69);(193.87, 111.69);(210.02, 141.98);(192.08, 140.18);(208.22, 170.18);(196.56, 167.48)
0.77;videos/cuts_train/fall03.mp4;walk;(198.85, 51.9);(201.84, 49.51);(196.76, 49.81);(207.51, 51.31);(194.38, 51.6);(216.76, 69.27);(189.9, 69.57);(225.42, 89.04);(186.32, 88.74);(226.01, 109.11);(179.75, 107.01);(211.09, 111.5);(193.78, 111.5);(210.19, 142.05);(192.29, 140.55);(208.1, 170.5);(194.97, 169.6)
0.8;videos/cuts_train/fall03.mp4;walk;(198.67, 51.96);(201.66, 49.56);(196.88, 49.56);(207.34, 51.06);(193.89, 51.36);(216.6, 69.05);(189.41, 69.35);(225.26, 89.14);(186.12, 88.84);(226.16, 109.22);(179.85, 106.82);(211.22, 111.62);(193.29, 111.62);(210.02, 142.2);(192.4, 141.6);(207.93, 170.38);(194.49, 170.38)
0.83;videos/cuts_train/fall03.mp4;walk;(198.5, 52.36);(201.19, 49.66);(196.11, 49.66);(206.86, 50.26);(193.42, 51.46);(215.52, 68.85);(188.94, 70.05);(225.08, 88.95);(186.25, 88.95);(225.98, 109.65);(179.68, 106.95);(210.75, 112.05);(193.42, 112.05);(210.45, 141.75);(192.23, 141.45);(208.06, 169.94);(194.02, 172.04)
0.87;videos/cuts_train/fall03.mp4;walk;(197.6, 51.48);(200.59, 49.08);(195.5, 49.38);(206.27, 50.58);(192.81, 50.88);(215.54, 69.15);(188.63, 69.45);(224.82, 89.21);(185.93, 89.21);(226.01, 109.57);(179.65, 107.18);(210.76, 112.27);(192.81, 112.27);(210.46, 141.92);(192.51, 141.62);(207.77, 169.47);(193.71, 172.46)
0.9;videos/cuts_train/fall03.mp4;walk;(196.9, 51.5);(199.59, 48.8);(194.5, 49.1);(205.58, 50.6);(192.11, 51.2);(215.16, 69.19);(188.22, 69.49);(224.74, 89.58);(184.63, 89.58);(225.94, 110.27);(179.24, 107.87);(210.07, 112.37);(192.41, 112.37);(210.37, 142.06);(192.41, 142.66);(207.68, 169.95);(193.61, 173.25)
0.93;videos/cuts_train/fall03.mp4;walk;(196.36, 51.24);(199.05, 48.55);(193.96, 48.85);(204.74, 49.75);(191.57, 51.24);(214.92, 69.23);(187.37, 69.53);(223.9, 89.91);(183.78, 90.21);(225.4, 110.29);(178.99, 108.5);(209.83, 113.29);(192.16, 112.99);(210.43, 142.67);(192.46, 144.47);(208.03, 170.54);(193.66, 174.74)
0.97;videos/cuts_train/fall03.mp4;walk;(195.81, 51.19);(198.49, 48.5);(193.42, 48.8);(204.46, 49.7);(191.03, 51.19);(214.02, 69.47);(186.55, 69.77);(224.46, 90.14);(183.57, 90.14);(225.66, 110.82);(178.2, 108.72);(209.54, 113.51);(191.63, 113.51);(210.43, 143.47);(192.52, 144.67);(207.75, 170.14);(194.02, 175.83)
1.0;videos/cuts_train/fall03.mp4;walk;(195.04, 51.45);(197.73, 48.75);(192.65, 48.75);(203.71, 49.65);(189.96, 50.85);(213.57, 68.82);(185.77, 70.02);(222.53, 89.79);(182.79, 90.38);(224.33, 110.75);(178.0, 109.25);(209.08, 113.75);(191.45, 113.75);(209.98, 144.0);(192.65, 144.59);(207.89, 168.85);(194.44, 176.64)
1.03;videos/cuts_train/fall03.mp4;walk;(194.26, 51.41);(196.95, 48.71);(191.87, 48.71);(202.93, 49.31);(189.48, 50.51);(212.5, 68.48);(185.29, 69.98);(220.57, 90.05);(182.9, 90.05);(222.97, 111.03);(177.52, 108.93);(208.61, 113.42);(191.27, 113.42);(209.81, 143.98);(192.47, 145.48);(207.72, 170.05);(194.26, 176.34)
1.07;videos/cuts_train/fall03.mp4;walk;(193.61, 50.98);(196.3, 48.28);(191.22, 48.28);(201.98, 49.18);(188.23, 50.38);(211.55, 68.08);(183.74, 69.88);(219.62, 89.67);(181.05, 90.57);(222.01, 110.97);(176.87, 108.87);(208.26, 113.67);(190.32, 113.67);(209.45, 144.57);(192.11, 146.07);(207.66, 169.77);(194.21, 176.67)
1.1;videos/cuts_train/fall03.mp4;walk;(192.2, 50.72);(194.89, 47.72);(189.8, 48.32);(200.88, 48.62);(187.11, 49.22);(211.07, 67.5);(183.21, 68.7);(218.85, 89.99);(179.62, 89.99);(221.55, 110.97);(175.43, 108.87);(207.17, 113.97);(189.5, 113.67);(208.97, 144.24);(191.0, 146.34);(208.07, 168.82);(194.59, 177.21)
1.13;videos/cuts_train/fall03.mp4;walk;(191.51, 49.49);(194.21, 46.79);(188.52, 46.79);(200.19, 47.39);(185.53, 48.89);(210.07, 67.18);(181.64, 68.98);(217.85, 89.68);(178.95, 89.68);(220.84, 110.97);(174.46, 108.57);(207.07, 113.97);(188.52, 113.97);(207.97, 144.26);(190.62, 146.66);(207.97, 168.86);(194.51, 177.56)
1.17;videos/cuts_train/fall03.mp4;walk;(190.62, 48.98);(193.6, 45.38);(187.63, 46.58);(199.28, 46.88);(184.64, 48.38);(209.73, 66.66);(180.76, 68.76);(217.5, 89.43);(177.77, 88.83);(220.19, 110.41);(173.29, 107.71);(206.45, 113.4);(187.63, 113.4);(207.94, 143.96);(190.32, 146.36);(207.94, 168.23);(194.5, 177.22)
1.2;videos/cuts_train/fall03.mp4;walk;(189.99, 48.65);(192.09, 45.65);(186.99, 45.95);(197.79, 45.95);(183.39, 48.35);(208.59, 65.75);(179.19, 68.15);(216.69, 89.75);(175.89, 89.75);(219.39, 109.84);(170.79, 106.84);(206.49, 113.14);(187.89, 114.94);(207.69, 144.34);(189.69, 146.14);(207.69, 167.74);(194.79, 177.94)
1.23;videos/cuts_train/fall03.mp4;walk;(189.22, 48.37);(191.61, 45.37);(185.93, 45.67);(197.0, 45.37);(182.04, 48.07);(207.77, 65.75);(177.85, 68.14);(216.15, 89.72);(172.76, 90.32);(218.84, 110.99);(167.68, 111.59);(205.38, 113.39);(186.82, 113.69);(208.07, 144.55);(188.92, 146.95);(207.77, 167.02);(194.9, 178.41)
1.27;videos/cuts_train/fall03.mp4;walk;(188.6, 47.99);(190.7, 44.99);(185.3, 45.59);(196.09, 44.99);(181.71, 48.29);(207.48, 65.69);(177.21, 68.08);(216.18, 88.48);(172.41, 88.78);(218.28, 110.38);(167.62, 108.28);(204.49, 113.68);(185.6, 113.68);(208.38, 144.58);(188.6, 146.67);(207.48, 166.77);(194.9, 178.17)
1.3;videos/cuts_train/fall03.mp4;walk;(187.93, 48.13);(189.43, 44.53);(184.04, 45.73);(195.12, 44.83);(180.75, 48.43);(207.39, 65.52);(177.15, 67.92);(216.07, 88.3);(170.87, 88.9);(218.17, 110.19);(166.08, 110.19);(204.1, 113.79);(184.64, 113.79);(207.39, 144.67);(187.93, 146.17);(207.39, 167.46);(194.52, 177.36)
1.33;videos/cuts_train/fall03.mp4;walk;(186.58, 47.74);(188.67, 44.14);(182.99, 45.34);(195.25, 44.44);(180.0, 48.04);(207.5, 65.42);(176.12, 67.82);(215.27, 88.8);(168.65, 89.4);(217.66, 110.98);(163.87, 110.68);(203.91, 113.67);(184.19, 113.97);(207.2, 143.94);(187.48, 146.64);(206.3, 166.42);(194.95, 177.81)
1.37;videos/cuts_train/fall03.mp4;walk;(186.2, 47.2);(188.29, 43.31);(182.62, 45.1);(194.87, 43.61);(179.33, 47.5);(206.52, 65.49);(175.74, 66.38);(214.29, 88.86);(168.57, 88.56);(216.97, 111.34);(161.7, 108.35);(203.23, 113.74);(183.81, 114.34);(205.62, 143.72);(187.4, 147.31);(205.62, 169.79);(194.87, 178.18)
1.4;videos/cuts_train/fall03.mp4;walk;(186.2, 47.0);(188.3, 42.8);(182.61, 44.6);(193.99, 43.7);(179.31, 47.3);(205.97, 64.68);(175.12, 65.88);(213.76, 88.35);(167.03, 88.05);(217.06, 111.72);(160.14, 108.13);(202.68, 112.02);(182.91, 113.82);(204.48, 143.78);(187.4, 147.38);(204.78, 175.54);(194.29, 178.24)
1.43;videos/cuts_train/fall03.mp4;walk;(185.74, 46.66);(187.84, 42.17);(182.44, 43.97);(194.44, 42.47);(179.44, 46.66);(206.44, 64.64);(175.24, 65.24);(213.94, 88.01);(165.94, 87.41);(216.64, 112.27);(159.63, 106.28);(202.84, 112.57);(182.74, 112.87);(204.34, 144.63);(187.54, 147.62);(203.14, 176.38);(194.74, 176.98)
1.47;videos/cuts_train/fall03.mp4;walk;(185.63, 45.62);(188.02, 42.32);(182.04, 42.92);(194.31, 42.62);(179.04, 45.92);(205.69, 63.89);(174.55, 65.39);(213.78, 86.96);(165.57, 86.66);(216.47, 110.93);(158.98, 104.64);(202.1, 110.93);(182.34, 112.43);(203.6, 145.68);(187.13, 147.78);(202.4, 177.73);(194.31, 177.73)
1.5;videos/cuts_train/fall03.mp4;walk;(185.74, 45.59);(188.13, 41.39);(182.15, 43.19);(194.11, 42.89);(179.16, 45.89);(205.47, 64.49);(173.77, 65.09);(213.84, 86.69);(164.8, 85.79);(215.94, 110.09);(157.33, 103.79);(201.88, 112.79);(182.15, 113.39);(202.48, 146.09);(186.93, 148.79);(201.58, 179.69);(193.51, 178.19)
1.53;videos/cuts_train/fall03.mp4;walk;(185.76, 45.41);(188.15, 41.21);(182.17, 43.01);(194.14, 42.71);(179.17, 45.71);(205.21, 64.6);(173.49, 64.6);(213.59, 87.69);(164.51, 85.29);(215.69, 109.58);(157.03, 103.28);(201.32, 112.88);(181.87, 114.38);(201.32, 147.37);(186.66, 148.87);(200.12, 181.25);(193.24, 177.66)
1.57;videos/cuts_train/fall03.mp4;walk;(185.46, 45.2);(188.15, 41.01);(182.17, 42.51);(194.13, 42.51);(179.18, 45.5);(205.18, 64.38);(173.21, 64.68);(213.55, 87.75);(163.65, 85.65);(215.64, 110.52);(156.77, 103.63);(201.0, 113.52);(181.58, 113.82);(199.8, 147.38);(186.36, 149.78);(199.21, 183.64);(193.23, 177.34)
1.6;videos/cuts_train/fall03.mp4;walk;(185.77, 45.09);(188.47, 40.9);(181.88, 42.39);(194.15, 42.69);(178.59, 45.09);(205.22, 64.58);(173.21, 64.58);(213.9, 88.27);(163.63, 85.87);(215.69, 111.36);(157.05, 102.36);(200.43, 113.75);(180.99, 114.05);(199.24, 147.94);(186.37, 149.43);(198.94, 185.11);(193.25, 176.42)
1.63;videos/cuts_train/fall03.mp4;walk;(185.66, 44.59);(188.35, 40.69);(182.07, 42.19);(194.63, 42.19);(179.08, 44.89);(205.39, 64.67);(173.1, 64.67);(214.36, 88.64);(163.83, 85.95);(215.86, 111.72);(157.25, 103.93);(200.61, 114.42);(180.57, 114.42);(198.51, 148.58);(186.25, 149.48);(198.51, 186.64);(193.73, 176.75)
1.67;videos/cuts_train/fall03.mp4;walk;(186.15, 43.84);(188.55, 40.55);(182.56, 41.74);(194.83, 41.15);(179.27, 43.84);(205.61, 64.53);(173.29, 64.53);(214.29, 87.61);(164.61, 84.61);(216.08, 112.19);(157.73, 103.8);(199.92, 115.19);(180.17, 115.19);(198.13, 149.36);(186.45, 150.26);(198.42, 188.03);(193.64, 177.54)
1.7;videos/cuts_train/fall03.mp4;walk;(185.87, 43.01);(188.87, 39.71);(182.27, 40.61);(195.17, 40.91);(179.57, 43.31);(205.96, 64.3);(173.57, 64.3);(214.66, 89.48);(164.28, 85.88);(216.16, 114.66);(157.98, 105.37);(199.96, 114.96);(179.87, 115.26);(197.86, 150.04);(186.17, 150.64);(198.76, 190.81);(193.07, 177.32)
1.73;videos/cuts_train/fall03.mp4;walk;(186.63, 42.34);(189.93, 39.05);(183.33, 39.65);(195.93, 40.24);(180.33, 42.64);(206.43, 64.22);(173.73, 64.22);(214.53, 89.99);(165.02, 85.8);(216.03, 115.77);(159.02, 105.28);(199.53, 114.87);(179.73, 114.57);(198.63, 149.63);(186.33, 150.23);(198.33, 188.29);(192.93, 177.2)
1.77;videos/cuts_train/fall03.mp4;walk;(186.95, 42.07);(190.25, 38.17);(183.65, 38.77);(196.85, 39.97);(180.65, 42.07);(207.04, 64.25);(173.46, 63.95);(214.84, 90.62);(165.06, 86.42);(216.63, 117.9);(159.67, 106.21);(199.24, 114.9);(179.46, 114.6);(198.34, 149.67);(185.15, 149.97);(198.04, 188.33);(192.05, 176.04)
1.8;videos/cuts_train/fall03.mp4;walk;(187.4, 40.27);(190.7, 36.68);(184.41, 37.58);(197.28, 39.08);(181.12, 40.27);(206.85, 62.74);(174.24, 62.74);(214.64, 90.9);(166.16, 85.21);(216.73, 117.56);(160.47, 107.08);(199.67, 114.57);(179.03, 114.27);(199.37, 149.92);(184.71, 149.92);(197.58, 188.86);(191.59, 175.98)
1.83;videos/cuts_train/fall03.mp4;walk;(188.46, 39.3);(191.76, 35.7);(185.17, 36.6);(198.35, 38.4);(182.17, 39.3);(207.64, 62.09);(174.38, 61.49);(215.13, 89.98);(166.29, 85.78);(217.52, 116.37);(161.8, 108.58);(200.44, 114.57);(180.07, 114.87);(199.55, 150.86);(183.97, 149.06);(198.35, 191.05);(191.46, 176.35)
1.87;videos/cuts_train/fall03.mp4;walk;(188.93, 37.66);(192.52, 34.36);(185.63, 34.96);(199.4, 36.76);(182.04, 37.66);(208.37, 61.94);(174.56, 60.74);(215.55, 89.81);(166.49, 85.62);(217.94, 116.19);(162.3, 109.3);(200.59, 114.99);(179.95, 114.99);(201.19, 151.56);(182.04, 149.47);(198.5, 190.83);(190.72, 176.74)
1.9;videos/cuts_train/fall03.mp4;walk;(189.43, 37.7);(193.02, 34.1);(186.74, 34.4);(199.59, 35.6);(182.55, 36.2);(208.86, 61.36);(174.18, 61.06);(216.04, 88.92);(166.11, 85.63);(219.03, 115.28);(163.12, 110.49);(200.79, 114.98);(179.26, 115.28);(201.69, 152.73);(179.86, 152.73);(197.5, 191.37);(189.73, 176.09)
1.93;videos/cuts_train/fall03.mp4;walk;(190.14, 37.01);(193.73, 33.71);(187.14, 33.71);(200.32, 34.91);(183.25, 34.91);(208.71, 60.4);(174.56, 60.4);(216.79, 88.59);(166.78, 86.19);(220.39, 114.68);(164.08, 110.48);(201.52, 114.98);(179.65, 116.78);(201.52, 153.67);(179.36, 151.57);(197.32, 190.86);(188.04, 174.06)
1.97;videos/cuts_train/fall03.mp4;walk;(190.94, 35.82);(194.83, 32.52);(187.94, 32.52);(201.11, 34.02);(183.75, 33.72);(209.19, 59.79);(174.78, 59.79);(217.27, 87.35);(167.0, 85.25);(221.46, 114.32);(164.01, 110.42);(201.41, 117.31);(179.57, 117.31);(201.11, 154.47);(178.67, 151.17);(197.82, 191.02);(187.35, 174.54)
2.0;videos/cuts_train/fall03.mp4;walk;(191.41, 35.1);(195.61, 32.11);(188.41, 32.11);(201.01, 33.61);(183.91, 33.31);(209.41, 59.07);(175.21, 59.37);(218.11, 86.62);(167.1, 86.02);(222.61, 113.28);(164.4, 110.88);(201.91, 116.87);(179.11, 116.87);(201.61, 154.02);(177.91, 150.72);(197.41, 190.56);(185.71, 175.28)
2.03;videos/cuts_train/fall03.mp4;walk;(191.97, 34.46);(195.86, 31.16);(188.97, 31.16);(201.56, 32.96);(184.47, 32.66);(210.25, 58.72);(175.18, 59.02);(218.95, 85.99);(167.68, 85.99);(223.75, 110.85);(164.68, 110.85);(202.16, 117.14);(179.67, 117.14);(201.86, 154.89);(178.47, 151.59);(196.76, 189.64);(184.77, 178.86)
2.07;videos/cuts_train/fall03.mp4;walk;(191.5, 33.79);(195.4, 30.2);(188.5, 30.2);(201.4, 32.0);(184.6, 31.7);(210.1, 58.09);(175.0, 58.69);(220.0, 85.08);(167.8, 85.98);(224.8, 109.97);(162.7, 110.87);(202.9, 117.17);(179.5, 116.87);(201.4, 155.25);(178.6, 151.96);(196.9, 190.04);(183.7, 182.85)
2.1;videos/cuts_train/fall03.mp4;walk;(191.21, 33.2);(195.4, 29.9);(188.51, 29.6);(201.08, 31.4);(183.72, 31.1);(210.36, 57.8);(174.75, 58.1);(220.53, 85.1);(168.16, 85.4);(225.62, 109.7);(164.87, 110.0);(202.28, 117.2);(179.24, 116.9);(201.08, 155.3);(178.64, 154.1);(197.19, 191.0);(183.13, 188.0)
2.13;videos/cuts_train/fall03.mp4;walk;(191.43, 31.73);(195.33, 28.73);(188.74, 28.43);(201.32, 31.13);(183.94, 31.13);(210.9, 57.81);(174.96, 58.11);(220.49, 83.9);(168.66, 85.4);(226.78, 109.39);(162.67, 111.19);(202.82, 117.49);(178.85, 117.49);(200.72, 157.67);(178.55, 154.97);(196.82, 190.95);(181.85, 190.05)
2.17;videos/cuts_train/fall03.mp4;walk;(191.24, 31.7);(194.54, 28.7);(187.95, 28.4);(200.53, 31.4);(183.75, 31.1);(211.02, 56.58);(174.76, 57.17);(220.91, 83.55);(168.47, 84.15);(227.2, 108.43);(162.48, 111.73);(202.93, 118.02);(178.96, 117.72);(201.43, 156.68);(178.66, 156.68);(196.94, 191.45);(181.35, 194.45)
2.2;videos/cuts_train/fall03.mp4;walk;(190.57, 31.54);(194.46, 28.24);(187.28, 27.94);(200.14, 30.94);(182.79, 30.94);(210.91, 56.14);(174.71, 56.74);(221.38, 81.63);(168.13, 84.33);(227.67, 107.72);(162.74, 111.92);(203.13, 115.52);(178.9, 115.52);(201.04, 157.21);(178.3, 156.61);(196.85, 192.0);(180.69, 196.2)
2.23;videos/cuts_train/fall03.mp4;walk;(190.03, 31.8);(193.93, 27.9);(187.03, 27.9);(200.23, 30.0);(182.23, 30.3);(210.43, 55.77);(174.14, 57.57);(221.82, 83.04);(167.84, 84.24);(228.12, 108.22);(164.24, 110.61);(202.93, 116.01);(178.34, 116.01);(201.43, 157.66);(178.34, 155.86);(196.93, 191.82);(180.43, 198.42)
2.27;videos/cuts_train/fall03.mp4;walk;(189.94, 31.72);(193.54, 27.53);(186.04, 27.83);(199.54, 29.63);(181.84, 29.93);(210.34, 55.7);(174.03, 56.6);(221.75, 81.47);(167.43, 84.47);(227.75, 106.35);(163.23, 110.54);(203.14, 116.83);(177.94, 116.54);(201.94, 157.29);(179.14, 157.29);(197.14, 191.16);(180.64, 200.75)
2.3;videos/cuts_train/fall03.mp4;walk;(189.12, 30.52);(193.02, 26.93);(185.52, 27.23);(199.32, 29.93);(180.72, 29.93);(210.41, 55.7);(172.92, 56.6);(221.81, 81.77);(166.63, 85.06);(227.51, 107.24);(162.73, 110.84);(203.22, 117.13);(178.02, 117.13);(201.72, 157.89);(179.52, 158.18);(196.92, 191.15);(180.42, 202.54)
2.33;videos/cuts_train/fall03.mp4;walk;(188.23, 30.83);(192.42, 26.94);(184.34, 27.24);(199.01, 29.63);(179.85, 29.63);(210.39, 55.39);(172.37, 56.89);(221.46, 82.96);(165.78, 85.35);(227.75, 108.42);(161.89, 110.82);(203.5, 117.41);(178.06, 117.41);(201.7, 158.15);(179.85, 158.45);(197.21, 191.1);(180.45, 204.28)
2.37;videos/cuts_train/fall03.mp4;walk;(188.14, 30.7);(192.03, 26.5);(183.94, 27.1);(198.63, 29.2);(179.14, 29.5);(209.73, 55.3);(171.94, 56.8);(220.83, 82.3);(165.04, 85.0);(227.13, 108.1);(161.14, 111.1);(204.03, 117.7);(178.54, 117.7);(201.93, 158.8);(180.04, 158.5);(196.53, 191.8);(180.04, 205.6)
2.4;videos/cuts_train/fall03.mp4;walk;(186.82, 30.02);(191.0, 26.12);(183.23, 26.42);(197.88, 29.12);(178.45, 29.42);(209.24, 55.21);(171.27, 56.41);(220.3, 82.49);(164.7, 84.89);(226.88, 110.38);(160.21, 111.58);(203.56, 118.17);(178.45, 118.47);(202.07, 159.25);(180.24, 159.25);(196.69, 191.93);(181.14, 204.52)
2.43;videos/cuts_train/fall03.mp4;walk;(186.78, 29.93);(190.67, 25.43);(183.2, 25.73);(197.25, 27.83);(178.11, 28.73);(209.22, 54.21);(169.74, 56.91);(219.38, 83.58);(163.75, 84.78);(225.96, 110.56);(159.27, 112.06);(203.53, 118.36);(178.11, 118.96);(202.04, 159.72);(180.2, 160.62);(196.35, 190.9);(181.7, 206.49)
2.47;videos/cuts_train/fall03.mp4;walk;(185.67, 28.99);(189.86, 25.1);(181.77, 25.1);(196.45, 28.09);(176.38, 28.69);(208.13, 54.76);(169.49, 56.26);(218.92, 83.52);(162.6, 85.32);(225.21, 111.09);(157.8, 113.49);(203.64, 118.88);(177.88, 119.18);(201.84, 160.53);(180.57, 161.73);(196.75, 191.39);(182.07, 207.57)
2.5;videos/cuts_train/fall03.mp4;walk;(184.8, 26.66);(188.99, 23.06);(180.9, 23.36);(194.69, 26.36);(175.2, 26.96);(206.38, 53.95);(168.31, 56.94);(218.08, 83.63);(161.11, 85.13);(224.07, 110.92);(156.31, 115.12);(203.09, 118.72);(177.3, 118.72);(202.19, 159.2);(179.1, 163.4);(196.79, 190.09);(182.4, 208.98)
2.53;videos/cuts_train/fall03.mp4;walk;(184.17, 27.46);(188.06, 23.27);(179.68, 23.87);(194.05, 24.77);(173.99, 25.96);(206.03, 52.35);(166.8, 55.35);(217.11, 83.24);(159.92, 85.04);(222.8, 110.23);(155.42, 114.43);(202.44, 118.02);(175.79, 118.02);(201.54, 160.0);(178.18, 163.6);(196.75, 188.49);(182.37, 210.08)
